Arquivo,Palavra,Ocorrencias
Dracula-165307.txt,calmed,2
Dracula-165307.txt,pours,1
Dracula-165307.txt,stamp,4
Dracula-165307.txt,manias,1
Dracula-165307.txt,bands,2
Dracula-165307.txt,scattered,5
Dracula-165307.txt,exodus,1
Dracula-165307.txt,silences,2
Dracula-165307.txt,government,1
Dracula-165307.txt,known,25
Dracula-165307.txt,stream,11
Dracula-165307.txt,digression,1
Dracula-165307.txt,nurse,6
Dracula-165307.txt,blackest,1
Dracula-165307.txt,crime,5
Dracula-165307.txt,stand,15
Dracula-165307.txt,surround,1
Dracula-165307.txt,knows,30
Dracula-165307.txt,althegither,1
Dracula-165307.txt,cigarette,1
Dracula-165307.txt,forward,30
Dracula-165307.txt,zealous,1
Dracula-165307.txt,trenchant,1
Dracula-165307.txt,ebook,13
Dracula-165307.txt,widest,2
Dracula-165307.txt,shone,6
Dracula-165307.txt,threes,1
Dracula-165307.txt,crouched,2
Dracula-165307.txt,warlike,4
Dracula-165307.txt,darts,1
Dracula-165307.txt,discreet,1
Dracula-165307.txt,madhouse,1
Dracula-165307.txt,preachin,1
Dracula-165307.txt,mail,2
Dracula-165307.txt,use,56
Dracula-165307.txt,subject,24
Dracula-165307.txt,edward,1
Dracula-165307.txt,main,11
Dracula-165307.txt,nostrils,5
Dracula-165307.txt,sadness,3
Dracula-165307.txt,nursing,1
Dracula-165307.txt,liked,3
Dracula-165307.txt,arrangement,1
Dracula-165307.txt,revenue,1
Dracula-165307.txt,strip,1
Dracula-165307.txt,concentrated,3
Dracula-165307.txt,continuous,2
Dracula-165307.txt,weaknesses,1
Dracula-165307.txt,peering,1
Dracula-165307.txt,lungs,4
Dracula-165307.txt,pretense,1
Dracula-165307.txt,credit,4
Dracula-165307.txt,maid,6
Dracula-165307.txt,logs,2
Dracula-165307.txt,impressment,1
Dracula-165307.txt,likes,3
Dracula-165307.txt,alter,1
Dracula-165307.txt,cries,3
Dracula-165307.txt,waste,5
Dracula-165307.txt,brook,2
Dracula-165307.txt,cheerfully,8
Dracula-165307.txt,travesty,1
Dracula-165307.txt,bearing,9
Dracula-165307.txt,brool,1
Dracula-165307.txt,dry,10
Dracula-165307.txt,establishment,1
Dracula-165307.txt,includes,1
Dracula-165307.txt,streak,5
Dracula-165307.txt,weights,1
Dracula-165307.txt,labelled,1
Dracula-165307.txt,woes,2
Dracula-165307.txt,varieties,1
Dracula-165307.txt,shadder,1
Dracula-165307.txt,compass,1
Dracula-165307.txt,antidote,2
Dracula-165307.txt,disconcert,1
Dracula-165307.txt,stair,5
Dracula-165307.txt,waitin,3
Dracula-165307.txt,presage,4
Dracula-165307.txt,necks,1
Dracula-165307.txt,_evening,1
Dracula-165307.txt,ellen,1
Dracula-165307.txt,navigated,1
Dracula-165307.txt,stain,1
Dracula-165307.txt,uncommon,1
Dracula-165307.txt,napkin,1
Dracula-165307.txt,hither,1
Dracula-165307.txt,palms,4
Dracula-165307.txt,threats,3
Dracula-165307.txt,transformed,1
Dracula-165307.txt,suppressed,1
Dracula-165307.txt,included,5
Dracula-165307.txt,make,165
Dracula-165307.txt,mania,4
Dracula-165307.txt,reprehensible,1
Dracula-165307.txt,attempting,2
Dracula-165307.txt,questioned,1
Dracula-165307.txt,waving,1
Dracula-165307.txt,pairfectly,1
Dracula-165307.txt,thread,3
Dracula-165307.txt,rapidly,3
Dracula-165307.txt,intensity,4
Dracula-165307.txt,stake,20
Dracula-165307.txt,witness,3
Dracula-165307.txt,345,1
Dracula-165307.txt,due,10
Dracula-165307.txt,347,1
Dracula-165307.txt,dug,2
Dracula-165307.txt,waking,17
Dracula-165307.txt,dun,1
Dracula-165307.txt,properties,1
Dracula-165307.txt,bowie,3
Dracula-165307.txt,curl,1
Dracula-165307.txt,psychological,1
Dracula-165307.txt,woke,27
Dracula-165307.txt,oppresses,1
Dracula-165307.txt,commit,1
Dracula-165307.txt,friendships,1
Dracula-165307.txt,cure,3
Dracula-165307.txt,sorrow,15
Dracula-165307.txt,trees,24
Dracula-165307.txt,observes,1
Dracula-165307.txt,happier,3
Dracula-165307.txt,hiding,4
Dracula-165307.txt,bank,9
Dracula-165307.txt,meaning,10
Dracula-165307.txt,brow,2
Dracula-165307.txt,drawing,11
Dracula-165307.txt,magnetic,1
Dracula-165307.txt,band,10
Dracula-165307.txt,beneficent,2
Dracula-165307.txt,released,2
Dracula-165307.txt,frightens,1
Dracula-165307.txt,10,6
Dracula-165307.txt,boxes,51
Dracula-165307.txt,11,3
Dracula-165307.txt,lidderdale,1
Dracula-165307.txt,12,5
Dracula-165307.txt,13,2
Dracula-165307.txt,14,1
Dracula-165307.txt,august,30
Dracula-165307.txt,singing,4
Dracula-165307.txt,16,3
Dracula-165307.txt,17,1
Dracula-165307.txt,18,3
Dracula-165307.txt,mall,3
Dracula-165307.txt,19,1
Dracula-165307.txt,allied,1
Dracula-165307.txt,cracking,3
Dracula-165307.txt,balm,1
Dracula-165307.txt,celerity,1
Dracula-165307.txt,foreknowledge,1
Dracula-165307.txt,vastly,1
Dracula-165307.txt,boxed,1
Dracula-165307.txt,highest,4
Dracula-165307.txt,unique,1
Dracula-165307.txt,overpowered,1
Dracula-165307.txt,impatiently,1
Dracula-165307.txt,sober,2
Dracula-165307.txt,allies,1
Dracula-165307.txt,seein,2
Dracula-165307.txt,20,2
Dracula-165307.txt,24,3
Dracula-165307.txt,shelter,9
Dracula-165307.txt,25,3
Dracula-165307.txt,postponement,1
Dracula-165307.txt,examine,5
Dracula-165307.txt,28,1
Dracula-165307.txt,29,2
Dracula-165307.txt,experiments,1
Dracula-165307.txt,latitude,1
Dracula-165307.txt,wiping,1
Dracula-165307.txt,examines,1
Dracula-165307.txt,long,149
Dracula-165307.txt,remember,40
Dracula-165307.txt,1st,1
Dracula-165307.txt,nought,2
Dracula-165307.txt,tombsteans,2
Dracula-165307.txt,examined,7
Dracula-165307.txt,scions,1
Dracula-165307.txt,30,12
Dracula-165307.txt,31,1
Dracula-165307.txt,cuts,1
Dracula-165307.txt,33,1
Dracula-165307.txt,34,1
Dracula-165307.txt,fiction_,1
Dracula-165307.txt,35,2
Dracula-165307.txt,expression,10
Dracula-165307.txt,bother,1
Dracula-165307.txt,star,1
Dracula-165307.txt,wolf,28
Dracula-165307.txt,bans,1
Dracula-165307.txt,many,106
Dracula-165307.txt,stay,43
Dracula-165307.txt,controlled,1
Dracula-165307.txt,sovereigns,1
Dracula-165307.txt,stab,1
Dracula-165307.txt,coasting,1
Dracula-165307.txt,increasing,5
Dracula-165307.txt,perambulator,1
Dracula-165307.txt,barbican,1
Dracula-165307.txt,progress,1
Dracula-165307.txt,callin,1
Dracula-165307.txt,_confidence_,1
Dracula-165307.txt,40,1
Dracula-165307.txt,mamma,1
Dracula-165307.txt,45,1
Dracula-165307.txt,46,1
Dracula-165307.txt,agent,13
Dracula-165307.txt,treat,2
Dracula-165307.txt,lasts,2
Dracula-165307.txt,numbers,3
Dracula-165307.txt,rapid,1
Dracula-165307.txt,seven,3
Dracula-165307.txt,tread,3
Dracula-165307.txt,bucharest,2
Dracula-165307.txt,swiftly,3
Dracula-165307.txt,bark,3
Dracula-165307.txt,loop,1
Dracula-165307.txt,speck,3
Dracula-165307.txt,wood,12
Dracula-165307.txt,50,2
Dracula-165307.txt,bare,6
Dracula-165307.txt,palpitating,1
Dracula-165307.txt,surprise,22
Dracula-165307.txt,admitted,1
Dracula-165307.txt,dreads,3
Dracula-165307.txt,maps,6
Dracula-165307.txt,59,1
Dracula-165307.txt,dropping,2
Dracula-165307.txt,cautioned,1
Dracula-165307.txt,sealed,6
Dracula-165307.txt,disarray,1
Dracula-165307.txt,etymology,1
Dracula-165307.txt,wont,2
Dracula-165307.txt,bridges,1
Dracula-165307.txt,look,171
Dracula-165307.txt,crushed,4
Dracula-165307.txt,modification,1
Dracula-165307.txt,troubling,2
Dracula-165307.txt,darken,1
Dracula-165307.txt,dense,1
Dracula-165307.txt,grounds,6
Dracula-165307.txt,ingress,1
Dracula-165307.txt,korea,1
Dracula-165307.txt,undulating,1
Dracula-165307.txt,murdered,2
Dracula-165307.txt,scar,16
Dracula-165307.txt,nuts,1
Dracula-165307.txt,warnin,1
Dracula-165307.txt,sergeant,1
Dracula-165307.txt,84116,1
Dracula-165307.txt,carnal,2
Dracula-165307.txt,60,1
Dracula-165307.txt,hospadars,1
Dracula-165307.txt,hapgood,1
Dracula-165307.txt,64,1
Dracula-165307.txt,farewell,4
Dracula-165307.txt,smollet,7
Dracula-165307.txt,knock,10
Dracula-165307.txt,congenitally,1
Dracula-165307.txt,lore,1
Dracula-165307.txt,needed,12
Dracula-165307.txt,mass,15
Dracula-165307.txt,lord,79
Dracula-165307.txt,stooping,3
Dracula-165307.txt,recording,1
Dracula-165307.txt,rebelled,1
Dracula-165307.txt,speed,12
Dracula-165307.txt,auction,1
Dracula-165307.txt,bats,6
Dracula-165307.txt,apple,2
Dracula-165307.txt,sickens,1
Dracula-165307.txt,admit,7
Dracula-165307.txt,common,23
Dracula-165307.txt,interest,30
Dracula-165307.txt,themselves,30
Dracula-165307.txt,70,1
Dracula-165307.txt,kensington,1
Dracula-165307.txt,speer,2
Dracula-165307.txt,bath,5
Dracula-165307.txt,mask,1
Dracula-165307.txt,trephine,1
Dracula-165307.txt,barbarian,1
Dracula-165307.txt,winning,4
Dracula-165307.txt,apply,2
Dracula-165307.txt,mary,8
Dracula-165307.txt,separated,3
Dracula-165307.txt,disordered,1
Dracula-165307.txt,bars,4
Dracula-165307.txt,scribe,1
Dracula-165307.txt,crammle,1
Dracula-165307.txt,growths,1
Dracula-165307.txt,eagerly,4
Dracula-165307.txt,landing,1
Dracula-165307.txt,mare,1
Dracula-165307.txt,yields,2
Dracula-165307.txt,separates,1
Dracula-165307.txt,step,14
Dracula-165307.txt,dents,1
Dracula-165307.txt,disgust,1
Dracula-165307.txt,mark,10
Dracula-165307.txt,base,2
Dracula-165307.txt,stem,2
Dracula-165307.txt,intonation,2
Dracula-165307.txt,loss,8
Dracula-165307.txt,invoices,1
Dracula-165307.txt,lost,46
Dracula-165307.txt,90,2
Dracula-165307.txt,trifling,1
Dracula-165307.txt,preliminary,1
Dracula-165307.txt,controlling,1
Dracula-165307.txt,val,1
Dracula-165307.txt,van,323
Dracula-165307.txt,worn,13
Dracula-165307.txt,invoiced,1
Dracula-165307.txt,work,191
Dracula-165307.txt,dizzy,5
Dracula-165307.txt,lose,23
Dracula-165307.txt,exceptional,2
Dracula-165307.txt,cattle,2
Dracula-165307.txt,renting,1
Dracula-165307.txt,expanse,3
Dracula-165307.txt,sterner,2
Dracula-165307.txt,lumps,1
Dracula-165307.txt,inequality,2
Dracula-165307.txt,providence,2
Dracula-165307.txt,mate,22
Dracula-165307.txt,delays,2
Dracula-165307.txt,convince,1
Dracula-165307.txt,_in_,1
Dracula-165307.txt,registration,1
Dracula-165307.txt,wore,6
Dracula-165307.txt,word,66
Dracula-165307.txt,theory,3
Dracula-165307.txt,love,84
Dracula-165307.txt,forehead,34
Dracula-165307.txt,ead,3
Dracula-165307.txt,secret,19
Dracula-165307.txt,9d,1
Dracula-165307.txt,foundation,25
Dracula-165307.txt,hieroglyphical,1
Dracula-165307.txt,across,28
Dracula-165307.txt,mysteriously,1
Dracula-165307.txt,illumine,1
Dracula-165307.txt,ear,12
Dracula-165307.txt,rushed,23
Dracula-165307.txt,eat,27
Dracula-165307.txt,europe,3
Dracula-165307.txt,loud,11
Dracula-165307.txt,reward,4
Dracula-165307.txt,prevailed,1
Dracula-165307.txt,simplest,2
Dracula-165307.txt,ebb,2
Dracula-165307.txt,revilings,1
Dracula-165307.txt,removals,1
Dracula-165307.txt,sperm,1
Dracula-165307.txt,disagreeable,1
Dracula-165307.txt,gathering,5
Dracula-165307.txt,whiteness,3
Dracula-165307.txt,hunted,2
Dracula-165307.txt,opinion,5
Dracula-165307.txt,lots,2
Dracula-165307.txt,soldier,2
Dracula-165307.txt,devotion,7
Dracula-165307.txt,regulations,1
Dracula-165307.txt,hotly,2
Dracula-165307.txt,rudiment,1
Dracula-165307.txt,exists,2
Dracula-165307.txt,stir,6
Dracula-165307.txt,indian,3
Dracula-165307.txt,avarice,1
Dracula-165307.txt,_used_,1
Dracula-165307.txt,shillin,1
Dracula-165307.txt,existence,8
Dracula-165307.txt,threshold,3
Dracula-165307.txt,prettily,1
Dracula-165307.txt,cuttings,1
Dracula-165307.txt,twos,1
Dracula-165307.txt,expressive,1
Dracula-165307.txt,dreamless,1
Dracula-165307.txt,midnight_,1
Dracula-165307.txt,desolate,4
Dracula-165307.txt,subdued,1
Dracula-165307.txt,_is_,2
Dracula-165307.txt,mayn,1
Dracula-165307.txt,hunter,2
Dracula-165307.txt,hcl_,1
Dracula-165307.txt,spell,13
Dracula-165307.txt,vet,1
Dracula-165307.txt,may_,1
Dracula-165307.txt,lapsing,2
Dracula-165307.txt,disappearance,1
Dracula-165307.txt,squeezed,1
Dracula-165307.txt,bosphorus,2
Dracula-165307.txt,preparing,1
Dracula-165307.txt,darkly,2
Dracula-165307.txt,tombs,3
Dracula-165307.txt,reasonableness,1
Dracula-165307.txt,provision,1
Dracula-165307.txt,spelt,1
Dracula-165307.txt,thrust,2
Dracula-165307.txt,demeanour,1
Dracula-165307.txt,finis,2
Dracula-165307.txt,seems,72
Dracula-165307.txt,bullying,1
Dracula-165307.txt,rescript,1
Dracula-165307.txt,commence,1
Dracula-165307.txt,colophon,1
Dracula-165307.txt,tickets,2
Dracula-165307.txt,sheppard,1
Dracula-165307.txt,scientific,1
Dracula-165307.txt,sto_,1
Dracula-165307.txt,strung,1
Dracula-165307.txt,winter,4
Dracula-165307.txt,clouds,20
Dracula-165307.txt,buffeting,4
Dracula-165307.txt,sternly,7
Dracula-165307.txt,platform,1
Dracula-165307.txt,sojourn,1
Dracula-165307.txt,frisked,2
Dracula-165307.txt,walking,16
Dracula-165307.txt,spend,3
Dracula-165307.txt,heartily,2
Dracula-165307.txt,martyr,1
Dracula-165307.txt,huntin,1
Dracula-165307.txt,grave,34
Dracula-165307.txt,advantage,3
Dracula-165307.txt,spent,4
Dracula-165307.txt,telegram,19
Dracula-165307.txt,instead,12
Dracula-165307.txt,whispered,17
Dracula-165307.txt,cloudy,1
Dracula-165307.txt,stolen,4
Dracula-165307.txt,unlink,1
Dracula-165307.txt,wakened,5
Dracula-165307.txt,_it_,2
Dracula-165307.txt,empiric,1
Dracula-165307.txt,slightest,2
Dracula-165307.txt,exception,1
Dracula-165307.txt,hands,104
Dracula-165307.txt,egg,1
Dracula-165307.txt,year,6
Dracula-165307.txt,curtainless,1
Dracula-165307.txt,allowed,3
Dracula-165307.txt,staying,2
Dracula-165307.txt,awful,31
Dracula-165307.txt,branch,5
Dracula-165307.txt,handy,1
Dracula-165307.txt,anguish,4
Dracula-165307.txt,themes,1
Dracula-165307.txt,_festina,1
Dracula-165307.txt,refraction,1
Dracula-165307.txt,enclosure,1
Dracula-165307.txt,vii,2
Dracula-165307.txt,absent,2
Dracula-165307.txt,understanding,5
Dracula-165307.txt,near,50
Dracula-165307.txt,silence,50
Dracula-165307.txt,transcendentalism,1
Dracula-165307.txt,victims,1
Dracula-165307.txt,ragged,1
Dracula-165307.txt,sanctuary,1
Dracula-165307.txt,economy,1
Dracula-165307.txt,inspired,2
Dracula-165307.txt,strolled,5
Dracula-165307.txt,packet,1
Dracula-165307.txt,community,1
Dracula-165307.txt,leapt,1
Dracula-165307.txt,version,1
Dracula-165307.txt,planning,1
Dracula-165307.txt,bermondsey,4
Dracula-165307.txt,slighted,1
Dracula-165307.txt,stop,20
Dracula-165307.txt,avalanches,1
Dracula-165307.txt,flirt,2
Dracula-165307.txt,hand_,1
Dracula-165307.txt,consented,2
Dracula-165307.txt,exhale,1
Dracula-165307.txt,corked,1
Dracula-165307.txt,least,39
Dracula-165307.txt,browns,1
Dracula-165307.txt,immediately,6
Dracula-165307.txt,resignation,1
Dracula-165307.txt,ein,1
Dracula-165307.txt,dyin,1
Dracula-165307.txt,inmates,1
Dracula-165307.txt,fulfilment,2
Dracula-165307.txt,agreed,13
Dracula-165307.txt,computers,2
Dracula-165307.txt,stagnant,1
Dracula-165307.txt,sanest,1
Dracula-165307.txt,unfriendly,1
Dracula-165307.txt,learn,36
Dracula-165307.txt,representing,1
Dracula-165307.txt,dreary,3
Dracula-165307.txt,neck,32
Dracula-165307.txt,logical,5
Dracula-165307.txt,ridiculous,2
Dracula-165307.txt,severe,1
Dracula-165307.txt,tearing,2
Dracula-165307.txt,brandy,10
Dracula-165307.txt,rounds,2
Dracula-165307.txt,specie,1
Dracula-165307.txt,instructions,6
Dracula-165307.txt,addressing,2
Dracula-165307.txt,notes,11
Dracula-165307.txt,evidence,13
Dracula-165307.txt,errand,1
Dracula-165307.txt,coutts,1
Dracula-165307.txt,lethal,4
Dracula-165307.txt,official,6
Dracula-165307.txt,woeful,1
Dracula-165307.txt,fling,2
Dracula-165307.txt,suspense,7
Dracula-165307.txt,indexy,1
Dracula-165307.txt,spring,5
Dracula-165307.txt,implacable,1
Dracula-165307.txt,demoralise,1
Dracula-165307.txt,generated,1
Dracula-165307.txt,leave,56
Dracula-165307.txt,unmoved,1
Dracula-165307.txt,imperfectly,1
Dracula-165307.txt,mayhap,2
Dracula-165307.txt,faint,17
Dracula-165307.txt,peoples,9
Dracula-165307.txt,ell,1
Dracula-165307.txt,minister,1
Dracula-165307.txt,need,69
Dracula-165307.txt,shade,2
Dracula-165307.txt,often,19
Dracula-165307.txt,newspapers,4
Dracula-165307.txt,typewriter,11
Dracula-165307.txt,staggered,3
Dracula-165307.txt,obtaining,2
Dracula-165307.txt,kindly,12
Dracula-165307.txt,traditions,3
Dracula-165307.txt,errant,1
Dracula-165307.txt,loose,7
Dracula-165307.txt,loathsome,1
Dracula-165307.txt,hardly,26
Dracula-165307.txt,useful,11
Dracula-165307.txt,drugged,2
Dracula-165307.txt,private,6
Dracula-165307.txt,shady,1
Dracula-165307.txt,wonderin,2
Dracula-165307.txt,companion,4
Dracula-165307.txt,complained,1
Dracula-165307.txt,bethnal,2
Dracula-165307.txt,sleeping,33
Dracula-165307.txt,narcotic,5
Dracula-165307.txt,cheering,1
Dracula-165307.txt,desperately,2
Dracula-165307.txt,paucity,1
Dracula-165307.txt,gates,2
Dracula-165307.txt,strand,1
Dracula-165307.txt,deathly,4
Dracula-165307.txt,engine,2
Dracula-165307.txt,proportioned,1
Dracula-165307.txt,linen,2
Dracula-165307.txt,basely,1
Dracula-165307.txt,end,77
Dracula-165307.txt,lines,9
Dracula-165307.txt,packed,1
Dracula-165307.txt,bullet,3
Dracula-165307.txt,lizard,3
Dracula-165307.txt,predestinate,2
Dracula-165307.txt,fails,1
Dracula-165307.txt,forty,1
Dracula-165307.txt,tidying,1
Dracula-165307.txt,allaying,1
Dracula-165307.txt,slippers,2
Dracula-165307.txt,special,13
Dracula-165307.txt,noted,3
Dracula-165307.txt,horizon,9
Dracula-165307.txt,contempt,2
Dracula-165307.txt,simmons,1
Dracula-165307.txt,environment,1
Dracula-165307.txt,cheerily,2
Dracula-165307.txt,berkeley,5
Dracula-165307.txt,specks,3
Dracula-165307.txt,twittering,1
Dracula-165307.txt,royalties,3
Dracula-165307.txt,achieved,3
Dracula-165307.txt,betray,5
Dracula-165307.txt,calmness,4
Dracula-165307.txt,happens,1
Dracula-165307.txt,unattended,2
Dracula-165307.txt,slightly,8
Dracula-165307.txt,tries,4
Dracula-165307.txt,wanting,7
Dracula-165307.txt,occupation,2
Dracula-165307.txt,called,45
Dracula-165307.txt,slacken,1
Dracula-165307.txt,canniness,1
Dracula-165307.txt,churchman,1
Dracula-165307.txt,springs,3
Dracula-165307.txt,charter,1
Dracula-165307.txt,nationalities,2
Dracula-165307.txt,turns,6
Dracula-165307.txt,newly,2
Dracula-165307.txt,gradually,5
Dracula-165307.txt,tried,62
Dracula-165307.txt,deepest,1
Dracula-165307.txt,outbreak,1
Dracula-165307.txt,succeeding,1
Dracula-165307.txt,narrow,9
Dracula-165307.txt,brave,33
Dracula-165307.txt,contradict,1
Dracula-165307.txt,jostlin,1
Dracula-165307.txt,fleeting,1
Dracula-165307.txt,shape,7
Dracula-165307.txt,seventy,1
Dracula-165307.txt,momentous,2
Dracula-165307.txt,forth,18
Dracula-165307.txt,gravel,2
Dracula-165307.txt,converge,1
Dracula-165307.txt,seventh,1
Dracula-165307.txt,enkeen,1
Dracula-165307.txt,charming,4
Dracula-165307.txt,graves,8
Dracula-165307.txt,weapons,6
Dracula-165307.txt,_interview,1
Dracula-165307.txt,_memorandum,2
Dracula-165307.txt,authors,1
Dracula-165307.txt,prairies,1
Dracula-165307.txt,ravages,2
Dracula-165307.txt,affright,1
Dracula-165307.txt,shaggy,1
Dracula-165307.txt,july_,5
Dracula-165307.txt,cell,1
Dracula-165307.txt,appeased,3
Dracula-165307.txt,asked,143
Dracula-165307.txt,arrear,1
Dracula-165307.txt,rights,3
Dracula-165307.txt,ere,19
Dracula-165307.txt,share,4
Dracula-165307.txt,climbed,1
Dracula-165307.txt,belts,2
Dracula-165307.txt,wampyr,1
Dracula-165307.txt,thoroughly,4
Dracula-165307.txt,err,2
Dracula-165307.txt,befooling,1
Dracula-165307.txt,weighing,2
Dracula-165307.txt,throbbing,1
Dracula-165307.txt,sharp,26
Dracula-165307.txt,awfully,2
Dracula-165307.txt,species,1
Dracula-165307.txt,temperament,2
Dracula-165307.txt,consate,1
Dracula-165307.txt,strongest,1
Dracula-165307.txt,esk,4
Dracula-165307.txt,melts,1
Dracula-165307.txt,flies,25
Dracula-165307.txt,journeys,1
Dracula-165307.txt,shake,1
Dracula-165307.txt,hoarsely,6
Dracula-165307.txt,indemnity,1
Dracula-165307.txt,transfusion,9
Dracula-165307.txt,naked,2
Dracula-165307.txt,dwellers,1
Dracula-165307.txt,trial,3
Dracula-165307.txt,undertake,2
Dracula-165307.txt,etc,8
Dracula-165307.txt,tucked,3
Dracula-165307.txt,links,4
Dracula-165307.txt,entrance,6
Dracula-165307.txt,turks,1
Dracula-165307.txt,alphabetical,1
Dracula-165307.txt,hampstead,8
Dracula-165307.txt,below,25
Dracula-165307.txt,soundly,11
Dracula-165307.txt,woods,5
Dracula-165307.txt,remedies,1
Dracula-165307.txt,estate,6
Dracula-165307.txt,shall,428
Dracula-165307.txt,brass,2
Dracula-165307.txt,breasts,1
Dracula-165307.txt,driving,11
Dracula-165307.txt,weren,1
Dracula-165307.txt,followers,1
Dracula-165307.txt,sofas,2
Dracula-165307.txt,yell,2
Dracula-165307.txt,nightingale,2
Dracula-165307.txt,races,3
Dracula-165307.txt,tribe,1
Dracula-165307.txt,companionship,1
Dracula-165307.txt,individually,3
Dracula-165307.txt,unnerve,1
Dracula-165307.txt,joseph,4
Dracula-165307.txt,brusquely,1
Dracula-165307.txt,shame,6
Dracula-165307.txt,unexpectedly,1
Dracula-165307.txt,elderly,3
Dracula-165307.txt,financial,1
Dracula-165307.txt,dreams,19
Dracula-165307.txt,trick,4
Dracula-165307.txt,dreamt,1
Dracula-165307.txt,gushed,1
Dracula-165307.txt,dreamy,3
Dracula-165307.txt,running,17
Dracula-165307.txt,righteousness,1
Dracula-165307.txt,credits,1
Dracula-165307.txt,eve,1
Dracula-165307.txt,_publishers_,2
Dracula-165307.txt,chose,3
Dracula-165307.txt,whispers,1
Dracula-165307.txt,flick,3
Dracula-165307.txt,harder,4
Dracula-165307.txt,render,1
Dracula-165307.txt,declared,1
Dracula-165307.txt,_czarina,17
Dracula-165307.txt,progressing,2
Dracula-165307.txt,relieve,3
Dracula-165307.txt,boulders,1
Dracula-165307.txt,drawer,1
Dracula-165307.txt,adjacent,1
Dracula-165307.txt,pencil,2
